"PLOT","Year","Site","Observer","NOTES","phenophase","doy"
"QHI_9",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_9",2022,"QHI","Elise Gallois",NA,"first_100snowfree",163
"QHI_9",2022,"QHI","Elise Gallois",NA,"first_snowreturn",268
"QHI_9",2022,"QHI","Elise Gallois",NA,"autumn_50snow",283
"QHI_9",2022,"QHI","Elise Gallois",NA,NA,300
"QHI_9",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_9",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_9",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_9",2022,"QHI","Elise Gallois",NA,"first_yellow",42
"QHI_9",2022,"QHI","Elise Gallois",NA,"yellow50",65
"QHI_9",2022,"QHI","Elise Gallois",NA,"yellow100",105
"QHI_10",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_10",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_10",2022,"QHI","Elise Gallois",NA,"first_100snowfree",146
"QHI_10",2022,"QHI","Elise Gallois",NA,"first_snowreturn",268
"QHI_10",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_10",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_10",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_10",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_10",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_10",2022,"QHI","Elise Gallois",NA,"first_yellow",70
"QHI_10",2022,"QHI","Elise Gallois",NA,"yellow50",91
"QHI_10",2022,"QHI","Elise Gallois",NA,"yellow100",119
"QHI_11",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_11",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_11",2022,"QHI","Elise Gallois",NA,"first_100snowfree",146
"QHI_11",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_11",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_11",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_11",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_11",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_11",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_11",2022,"QHI","Elise Gallois",NA,"first_yellow",61
"QHI_11",2022,"QHI","Elise Gallois",NA,"yellow50",87
"QHI_11",2022,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_12",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_12",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_12",2022,"QHI","Elise Gallois",NA,"first_100snowfree",167
"QHI_12",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_12",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_12",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_12",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_12",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_12",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_12",2022,"QHI","Elise Gallois",NA,"first_yellow",42
"QHI_12",2022,"QHI","Elise Gallois",NA,"yellow50",69
"QHI_12",2022,"QHI","Elise Gallois",NA,"yellow100",93
"QHI_13",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_13",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_13",2022,"QHI","Elise Gallois",NA,"first_100snowfree",167
"QHI_13",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_13",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_13",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_13",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_13",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_13",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_13",2022,"QHI","Elise Gallois",NA,"first_yellow",41
"QHI_13",2022,"QHI","Elise Gallois",NA,"yellow50",NA
"QHI_13",2022,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_14",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_14",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_14",2022,"QHI","Elise Gallois",NA,"first_100snowfree",179
"QHI_14",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_14",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_14",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_14",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_14",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_14",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_14",2022,"QHI","Elise Gallois",NA,"first_yellow",40
"QHI_14",2022,"QHI","Elise Gallois",NA,"yellow50",NA
"QHI_14",2022,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_15",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_15",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_15",2022,"QHI","Elise Gallois",NA,"first_100snowfree",164
"QHI_15",2022,"QHI","Elise Gallois",NA,"first_snowreturn",270
"QHI_15",2022,"QHI","Elise Gallois",NA,"autumn_50snow",282
"QHI_15",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_15",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_15",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_15",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_15",2022,"QHI","Elise Gallois",NA,"first_yellow",50
"QHI_15",2022,"QHI","Elise Gallois",NA,"yellow50",73
"QHI_15",2022,"QHI","Elise Gallois",NA,"yellow100",92
"QHI_16",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_16",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_16",2022,"QHI","Elise Gallois",NA,"first_100snowfree",164
"QHI_16",2022,"QHI","Elise Gallois",NA,"first_snowreturn",268
"QHI_16",2022,"QHI","Elise Gallois",NA,"autumn_50snow",282
"QHI_16",2022,"QHI","Elise Gallois",NA,NA,300
"QHI_16",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_16",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_16",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_16",2022,"QHI","Elise Gallois",NA,"first_yellow",47
"QHI_16",2022,"QHI","Elise Gallois",NA,"yellow50",70
"QHI_16",2022,"QHI","Elise Gallois",NA,"yellow100",105
"QHI_17",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_17",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_17",2022,"QHI","Elise Gallois",NA,"first_100snowfree",164
"QHI_17",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_17",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_17",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_17",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_17",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_17",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_17",2022,"QHI","Elise Gallois",NA,"first_yellow",49
"QHI_17",2022,"QHI","Elise Gallois",NA,"yellow50",73
"QHI_17",2022,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_19",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_19",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_19",2022,"QHI","Elise Gallois",NA,"first_100snowfree",181
"QHI_19",2022,"QHI","Elise Gallois",NA,"first_snowreturn",268
"QHI_19",2022,"QHI","Elise Gallois",NA,"autumn_50snow",276
"QHI_19",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_19",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_19",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_19",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_19",2022,"QHI","Elise Gallois",NA,"first_yellow",41
"QHI_19",2022,"QHI","Elise Gallois",NA,"yellow50",55
"QHI_19",2022,"QHI","Elise Gallois",NA,"yellow100",84
"QHI_20",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_20",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_20",2022,"QHI","Elise Gallois",NA,"first_100snowfree",177
"QHI_20",2022,"QHI","Elise Gallois",NA,"first_snowreturn",268
"QHI_20",2022,"QHI","Elise Gallois",NA,"autumn_50snow",282
"QHI_20",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_20",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_20",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_20",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_20",2022,"QHI","Elise Gallois",NA,"first_yellow",32
"QHI_20",2022,"QHI","Elise Gallois",NA,"yellow50",54
"QHI_20",2022,"QHI","Elise Gallois",NA,"yellow100",86
"NIW_08",2022,"Niwot Ridge","Elise Gallois",NA,"plant_first_vis",NA
"NIW_08",2022,"Niwot Ridge","Elise Gallois",NA,"spring_90snowfree",NA
"NIW_08",2022,"Niwot Ridge","Elise Gallois",NA,"first_100snowfree",177
"NIW_08",2022,"Niwot Ridge","Elise Gallois",NA,"first_snowreturn",NA
"NIW_08",2022,"Niwot Ridge","Elise Gallois",NA,"autumn_50snow",NA
"NIW_08",2022,"Niwot Ridge","Elise Gallois",NA,NA,NA
"NIW_08",2022,"Niwot Ridge","Elise Gallois",NA,"bud_burst",NA
"NIW_08",2022,"Niwot Ridge","Elise Gallois",NA,"green50",NA
"NIW_08",2022,"Niwot Ridge","Elise Gallois",NA,"green100",NA
"NIW_08",2022,"Niwot Ridge","Elise Gallois",NA,"first_yellow",30
"NIW_08",2022,"Niwot Ridge","Elise Gallois",NA,"yellow50",57
"NIW_08",2022,"Niwot Ridge","Elise Gallois",NA,"yellow100",NA
"NIW_11",2022,"Niwot Ridge","Elise Gallois",NA,"plant_first_vis",NA
"NIW_11",2022,"Niwot Ridge","Elise Gallois",NA,"spring_90snowfree",NA
"NIW_11",2022,"Niwot Ridge","Elise Gallois",NA,"first_100snowfree",159
"NIW_11",2022,"Niwot Ridge","Elise Gallois",NA,"first_snowreturn",296
"NIW_11",2022,"Niwot Ridge","Elise Gallois",NA,"autumn_50snow",296
"NIW_11",2022,"Niwot Ridge","Elise Gallois",NA,NA,300
"NIW_11",2022,"Niwot Ridge","Elise Gallois",NA,"bud_burst",NA
"NIW_11",2022,"Niwot Ridge","Elise Gallois",NA,"green50",NA
"NIW_11",2022,"Niwot Ridge","Elise Gallois",NA,"green100",28
"NIW_11",2022,"Niwot Ridge","Elise Gallois",NA,"first_yellow",49
"NIW_11",2022,"Niwot Ridge","Elise Gallois",NA,"yellow50",80
"NIW_11",2022,"Niwot Ridge","Elise Gallois",NA,"yellow100",132
"NIW_12",2022,"Niwot Ridge","Elise Gallois",NA,"plant_first_vis",NA
"NIW_12",2022,"Niwot Ridge","Elise Gallois",NA,"spring_90snowfree",157
"NIW_12",2022,"Niwot Ridge","Elise Gallois",NA,"first_100snowfree",161
"NIW_12",2022,"Niwot Ridge","Elise Gallois",NA,"first_snowreturn",296
"NIW_12",2022,"Niwot Ridge","Elise Gallois",NA,"autumn_50snow",296
"NIW_12",2022,"Niwot Ridge","Elise Gallois",NA,NA,300
"NIW_12",2022,"Niwot Ridge","Elise Gallois",NA,"bud_burst",-2
"NIW_12",2022,"Niwot Ridge","Elise Gallois",NA,"green50",10
"NIW_12",2022,"Niwot Ridge","Elise Gallois",NA,"green100",29
"NIW_12",2022,"Niwot Ridge","Elise Gallois",NA,"first_yellow",44
"NIW_12",2022,"Niwot Ridge","Elise Gallois",NA,"yellow50",87
"NIW_12",2022,"Niwot Ridge","Elise Gallois",NA,"yellow100",134
"NIW_13",2022,"Niwot Ridge","Elise Gallois",NA,"plant_first_vis",154
"NIW_13",2022,"Niwot Ridge","Elise Gallois",NA,"spring_90snowfree",157
"NIW_13",2022,"Niwot Ridge","Elise Gallois",NA,"first_100snowfree",159
"NIW_13",2022,"Niwot Ridge","Elise Gallois",NA,"first_snowreturn",296
"NIW_13",2022,"Niwot Ridge","Elise Gallois",NA,"autumn_50snow",297
"NIW_13",2022,"Niwot Ridge","Elise Gallois",NA,NA,NA
"NIW_13",2022,"Niwot Ridge","Elise Gallois",NA,"bud_burst",3
"NIW_13",2022,"Niwot Ridge","Elise Gallois",NA,"green50",14
"NIW_13",2022,"Niwot Ridge","Elise Gallois",NA,"green100",36
"NIW_13",2022,"Niwot Ridge","Elise Gallois",NA,"first_yellow",67
"NIW_13",2022,"Niwot Ridge","Elise Gallois",NA,"yellow50",97
"NIW_13",2022,"Niwot Ridge","Elise Gallois",NA,"yellow100",129
"TL-08",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","First photo 9 June then jumps to 7 July then full photos to 27 Oct","plant_first_vis",NA
"TL-08",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","First photo 9 June then jumps to 7 July then full photos to 27 Oct","spring_90snowfree",NA
"TL-08",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","First photo 9 June then jumps to 7 July then full photos to 27 Oct","first_100snowfree",167
"TL-08",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","First photo 9 June then jumps to 7 July then full photos to 27 Oct","first_snowreturn",228
"TL-08",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","First photo 9 June then jumps to 7 July then full photos to 27 Oct","autumn_50snow",260
"TL-08",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","First photo 9 June then jumps to 7 July then full photos to 27 Oct",NA,275
"TL-08",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","First photo 9 June then jumps to 7 July then full photos to 27 Oct","bud_burst",NA
"TL-08",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","First photo 9 June then jumps to 7 July then full photos to 27 Oct","green50",NA
"TL-08",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","First photo 9 June then jumps to 7 July then full photos to 27 Oct","green100",NA
"TL-08",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","First photo 9 June then jumps to 7 July then full photos to 27 Oct","first_yellow",NA
"TL-08",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","First photo 9 June then jumps to 7 July then full photos to 27 Oct","yellow50",80
"TL-08",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","First photo 9 June then jumps to 7 July then full photos to 27 Oct","yellow100",80
"TL-11",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","starts 17 June","plant_first_vis",NA
"TL-11",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","starts 17 June","spring_90snowfree",NA
"TL-11",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","starts 17 June","first_100snowfree",165
"TL-11",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","starts 17 June","first_snowreturn",228
"TL-11",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","starts 17 June","autumn_50snow",261
"TL-11",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","starts 17 June",NA,275
"TL-11",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","starts 17 June","bud_burst",NA
"TL-11",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","starts 17 June","green50",NA
"TL-11",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","starts 17 June","green100",9
"TL-11",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","starts 17 June","first_yellow",48
"TL-11",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","starts 17 June","yellow50",57
"TL-11",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","starts 17 June","yellow100",80
"TL-12",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June -21 Oct","plant_first_vis",NA
"TL-12",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June -21 Oct","spring_90snowfree",NA
"TL-12",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June -21 Oct","first_100snowfree",165
"TL-12",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June -21 Oct","first_snowreturn",229
"TL-12",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June -21 Oct","autumn_50snow",261
"TL-12",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June -21 Oct",NA,275
"TL-12",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June -21 Oct","bud_burst",NA
"TL-12",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June -21 Oct","green50",NA
"TL-12",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June -21 Oct","green100",9
"TL-12",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June -21 Oct","first_yellow",12
"TL-12",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June -21 Oct","yellow50",60
"TL-12",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June -21 Oct","yellow100",73
"TL-13",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","plant_first_vis",NA
"TL-13",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","spring_90snowfree",NA
"TL-13",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","first_100snowfree",165
"TL-13",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","first_snowreturn",229
"TL-13",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","autumn_50snow",261
"TL-13",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct",NA,275
"TL-13",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","bud_burst",NA
"TL-13",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","green50",NA
"TL-13",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","green100",9
"TL-13",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","first_yellow",24
"TL-13",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","yellow50",66
"TL-13",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","yellow100",80
"TL-14",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","plant_first_vis",NA
"TL-14",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","spring_90snowfree",NA
"TL-14",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","first_100snowfree",165
"TL-14",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","first_snowreturn",228
"TL-14",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","autumn_50snow",261
"TL-14",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct",NA,275
"TL-14",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","bud_burst",NA
"TL-14",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","green50",13
"TL-14",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","green100",20
"TL-14",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","first_yellow",25
"TL-14",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","yellow50",60
"TL-14",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 21 Oct","yellow100",73
"TL-15",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 19 June ; 8 July - 31 Oct (2-4th Oct no clear image)","plant_first_vis",NA
"TL-15",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 19 June ; 8 July - 31 Oct (2-4th Oct no clear image)","spring_90snowfree",NA
"TL-15",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 19 June ; 8 July - 31 Oct (2-4th Oct no clear image)","first_100snowfree",168
"TL-15",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 19 June ; 8 July - 31 Oct (2-4th Oct no clear image)","first_snowreturn",229
"TL-15",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 19 June ; 8 July - 31 Oct (2-4th Oct no clear image)","autumn_50snow",261
"TL-15",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 19 June ; 8 July - 31 Oct (2-4th Oct no clear image)",NA,275
"TL-15",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 19 June ; 8 July - 31 Oct (2-4th Oct no clear image)","bud_burst",NA
"TL-15",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 19 June ; 8 July - 31 Oct (2-4th Oct no clear image)","green50",NA
"TL-15",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 19 June ; 8 July - 31 Oct (2-4th Oct no clear image)","green100",NA
"TL-15",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 19 June ; 8 July - 31 Oct (2-4th Oct no clear image)","first_yellow",25
"TL-15",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 19 June ; 8 July - 31 Oct (2-4th Oct no clear image)","yellow50",56
"TL-15",2021,"Toolik Lake","Lisa Pilkinton and Michelle Bastien","17 June - 19 June ; 8 July - 31 Oct (2-4th Oct no clear image)","yellow100",66
"TL-16",2021,"Toolik Lake","Lisa Pilkinton","17 June - 21st October","plant_first_vis",NA
"TL-16",2021,"Toolik Lake","Lisa Pilkinton","17 June - 21st October","spring_90snowfree",NA
"TL-16",2021,"Toolik Lake","Lisa Pilkinton","17 June - 21st October","first_100snowfree",168
"TL-16",2021,"Toolik Lake","Lisa Pilkinton","17 June - 21st October","first_snowreturn",229
"TL-16",2021,"Toolik Lake","Lisa Pilkinton","17 June - 21st October","autumn_50snow",261
"TL-16",2021,"Toolik Lake","Lisa Pilkinton","17 June - 21st October",NA,275
"TL-16",2021,"Toolik Lake","Lisa Pilkinton","17 June - 21st October","bud_burst",NA
"TL-16",2021,"Toolik Lake","Lisa Pilkinton","17 June - 21st October","green50",1
"TL-16",2021,"Toolik Lake","Lisa Pilkinton","17 June - 21st October","green100",8
"TL-16",2021,"Toolik Lake","Lisa Pilkinton","17 June - 21st October","first_yellow",17
"TL-16",2021,"Toolik Lake","Lisa Pilkinton","17 June - 21st October","yellow50",55
"TL-16",2021,"Toolik Lake","Lisa Pilkinton","17 June - 21st October","yellow100",72
"TL-17",2021,"Toolik Lake","Lisa Pilkinton","17 June-21/10/2021","plant_first_vis",NA
"TL-17",2021,"Toolik Lake","Lisa Pilkinton","17 June-21/10/2021","spring_90snowfree",NA
"TL-17",2021,"Toolik Lake","Lisa Pilkinton","17 June-21/10/2021","first_100snowfree",168
"TL-17",2021,"Toolik Lake","Lisa Pilkinton","17 June-21/10/2021","first_snowreturn",228
"TL-17",2021,"Toolik Lake","Lisa Pilkinton","17 June-21/10/2021","autumn_50snow",261
"TL-17",2021,"Toolik Lake","Lisa Pilkinton","17 June-21/10/2021",NA,275
"TL-17",2021,"Toolik Lake","Lisa Pilkinton","17 June-21/10/2021","bud_burst",NA
"TL-17",2021,"Toolik Lake","Lisa Pilkinton","17 June-21/10/2021","green50",0
"TL-17",2021,"Toolik Lake","Lisa Pilkinton","17 June-21/10/2021","green100",10
"TL-17",2021,"Toolik Lake","Lisa Pilkinton","17 June-21/10/2021","first_yellow",24
"TL-17",2021,"Toolik Lake","Lisa Pilkinton","17 June-21/10/2021","yellow50",59
"TL-17",2021,"Toolik Lake","Lisa Pilkinton","17 June-21/10/2021","yellow100",76
"TL-18",2021,"Toolik Lake","Lisa Pilkinton","7/07/2021-21/10/2021","plant_first_vis",NA
"TL-18",2021,"Toolik Lake","Lisa Pilkinton","7/07/2021-21/10/2021","spring_90snowfree",NA
"TL-18",2021,"Toolik Lake","Lisa Pilkinton","7/07/2021-21/10/2021","first_100snowfree",168
"TL-18",2021,"Toolik Lake","Lisa Pilkinton","7/07/2021-21/10/2021","first_snowreturn",229
"TL-18",2021,"Toolik Lake","Lisa Pilkinton","7/07/2021-21/10/2021","autumn_50snow",261
"TL-18",2021,"Toolik Lake","Lisa Pilkinton","7/07/2021-21/10/2021",NA,275
"TL-18",2021,"Toolik Lake","Lisa Pilkinton","7/07/2021-21/10/2021","bud_burst",NA
"TL-18",2021,"Toolik Lake","Lisa Pilkinton","7/07/2021-21/10/2021","green50",NA
"TL-18",2021,"Toolik Lake","Lisa Pilkinton","7/07/2021-21/10/2021","green100",26
"TL-18",2021,"Toolik Lake","Lisa Pilkinton","7/07/2021-21/10/2021","first_yellow",28
"TL-18",2021,"Toolik Lake","Lisa Pilkinton","7/07/2021-21/10/2021","yellow50",59
"TL-18",2021,"Toolik Lake","Lisa Pilkinton","7/07/2021-21/10/2021","yellow100",66
"TL-19",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021,06/08/2021 -29/10/2021","plant_first_vis",NA
"TL-19",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021,06/08/2021 -29/10/2021","spring_90snowfree",NA
"TL-19",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021,06/08/2021 -29/10/2021","first_100snowfree",168
"TL-19",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021,06/08/2021 -29/10/2021","first_snowreturn",229
"TL-19",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021,06/08/2021 -29/10/2021","autumn_50snow",261
"TL-19",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021,06/08/2021 -29/10/2021",NA,275
"TL-19",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021,06/08/2021 -29/10/2021","bud_burst",NA
"TL-19",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021,06/08/2021 -29/10/2021","green50",NA
"TL-19",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021,06/08/2021 -29/10/2021","green100",20
"TL-19",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021,06/08/2021 -29/10/2021","first_yellow",35
"TL-19",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021,06/08/2021 -29/10/2021","yellow50",54
"TL-19",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021,06/08/2021 -29/10/2021","yellow100",75
"TL-20",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-20/08/2021","plant_first_vis",NA
"TL-20",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-20/08/2021","spring_90snowfree",NA
"TL-20",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-20/08/2021","first_100snowfree",160
"TL-20",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-20/08/2021","first_snowreturn",NA
"TL-20",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-20/08/2021","autumn_50snow",NA
"TL-20",2021,"Toolik Lake","Lisa Pilkinton","17/06/2021-20/08/2021",NA,NA
